id,lesson_id,kanji,hiragana,translation,example_ja,example_mn,order_number,created_at,updated_at,chapter_id
0c05927b-5eba-4fdb-9236-3042a201d3af,ba41efc5-f175-4a48-87c9-bad851247842,内心,ないしん,Дотроо,親には自信がないと言っていたが、内心合格すると思っていた。,Эцэг эхдээ итгэлгүй гэж хэлсэн ч дотроо тэнцэнэ гэж бодсон.,19,2025-03-23 11:00:47.691982+00,2025-03-23 11:00:47.691982+00,
0c2075e5-a17a-4c8d-9225-509501c52229,ed3b96e2-5464-466d-ad47-b1c0a4582140,大陸,たいりく,Тив,地球には6つ、あるいは7つの大陸がある。,Дэлхийд 6 эсвэл 7 тив бий.,13,2025-03-23 12:35:03.498765+00,2025-03-23 12:35:03.498765+00,
0c568842-9774-4307-b5db-2f1d8803ad3d,84854668-fa0a-46bd-a920-cc0733ca5ada,寝苦しい,ねぐるしい,Унтахад хэцүү,猛暑日が続いて、夜も寝苦しい。,"Халуун өдрүүд үргэлжилж, шөнө ч унтахад хэцүү байна.",16,2025-03-23 12:25:12.738367+00,2025-03-23 12:25:12.738367+00,
0c8fb6ec-6eb3-42fb-bbf5-1155445692f7,4e8e7273-45f5-4feb-81ea-964572739464,掘る,ほる,Ухах,庭を掘ったら、昔の皿が出てきた。,Цэцэрлэг ухахад хуучны таваг гарч ирсэн.,6,2025-03-23 13:37:05.21592+00,2025-03-23 13:37:05.21592+00,
0c956a05-26ca-4548-a14b-dfaed5eeae88,73f51729-f28a-418c-91ea-dba357a7abe7,丸ごと,まるごと,Бүхэлд нь,じゃがいもを丸ごとゆでる。,Төмсийг бүхэлд нь чанана.,14,2025-03-23 10:50:58.617592+00,2025-03-23 10:50:58.617592+00,
0caa96fe-c237-428a-9e94-b1584efd5648,702c6c63-592e-4330-9fd6-47f6c8ed3fe2,見計らう,みはからう,Тохирохыг харах,部長に退職の話をするタイミングを見計らっている。,Хэлтсийн даргад ажлаас гарах тухай ярих тохирох цагийг харж байна.,19,2025-03-23 11:25:22.910037+00,2025-03-23 11:25:22.910037+00,
0cf6e2c6-3f53-4d3f-bd6f-4588133d20f5,0befb5b8-627d-40d9-97cf-6c784114b2b7,情熱,じょうねつ,Халуун сэтгэл,面接では仕事への情熱をアピールしたい。,Ярилцлага дээр ажилдаа халуун сэтгэлээ илэрхийлэхийг хүсдэг.,5,2025-03-23 11:13:51.126635+00,2025-03-23 11:13:51.126635+00,
0d26e75e-8ebe-4d8f-9fad-f86dbfb620bc,2f9ceaac-6679-47be-8db1-59c3f57949a8,分配＜する＞,ぶんぱい＜する＞,Хуваарилчих,ボランティアのスタッフが配給を平等に分配する。,Сайн дурын ажилчид түгээлтийг тэгш хуваарилдаг.,35,2025-03-23 12:29:36.914144+00,2025-03-23 12:29:36.914144+00,
0d5c070c-1401-4715-9d57-48d1fca10e7a,d25341cc-5fe1-409d-a8d8-ce6f208ed70c,気が済む,きがすむ,Сайжрах,会社の不満を友達に話したら、気が済んだ。,Компанийн гомдлыг найздаа хэлээд сайжсан.,8,2025-03-23 13:45:21.794853+00,2025-03-23 13:45:21.794853+00,
0d5cad26-1bcc-4de1-bc25-20972314fd25,ed57b7cf-2a5b-40a7-b984-cd49624cdbf8,未明,みめい,"Үүрээр, өглөө эрт",その事件は今日の未明に起こったようだ。,Тэр хэрэг өнөөдрийн үүрээр болсон бололтой.,11,2025-03-23 10:33:51.498933+00,2025-03-23 10:33:51.498933+00,
0d5d5a8e-ab1a-48a0-b82e-1ef035184f0e,6af3460a-ba4b-4d4a-a9ce-7813bfd9522f,生理的な,せいりてきな,Физиологийн,①寒くなるとトイレが近くなるのは、生理的に自然なことだ。②彼のことは生理的に受け入れられない。,①Хүйтэн болоход бие засах газар ойртох нь физиологийн хувьд төрөлхийн. ②Түүнийг физиологийн хувьд хүлээн авч чадахгүй.,27,2025-03-23 11:43:55.639928+00,2025-03-23 11:43:55.639928+00,
0d77ec6c-e12e-46e0-a85b-8cc4c3eb9751,0befb5b8-627d-40d9-97cf-6c784114b2b7,誇張＜する＞,こちょう＜する＞,Хэтрүүлчих,面接では誇張せず、事実をそのまま述べた。,Ярилцлагад хэтрүүлэлгүй үнэнийг хэлсэн.,20,2025-03-23 11:13:51.126635+00,2025-03-23 11:13:51.126635+00,
0d7be51b-339c-4f14-9541-cf8746a69911,9d446a74-9bcc-46bc-8621-2d54ec6086af,未明,みめい,"Үүрээр, өглөө эрт",その事件は今日の未明に起こったようだ。,Тэр хэрэг өнөөдрийн үүрээр болсон бололтой.,33,2025-03-23 10:27:46.377963+00,2025-03-23 10:27:46.377963+00,
0d9f8674-f193-41c7-ba29-529dc96ab561,ba41efc5-f175-4a48-87c9-bad851247842,記述＜する＞,きじゅつ＜する＞,Биччих,この試験は初めに記述の問題が行われる。,Эндэх шалгалт эхэндээ бичгийн асуулттай явна.,3,2025-03-23 11:00:47.691982+00,2025-03-23 11:00:47.691982+00,
0dce5df1-6b69-4172-9217-5fe3ca5e5732,1d10a05a-f114-4e9d-aecf-adfad968bb94,設置＜する＞,せっち＜する＞,Байрлуулчих,市役所に住民からの意見箱が設置された。,Хотын захиргаанд оршин суугчдын саналын хайрцаг байрлуулсан.,14,2025-03-23 11:30:08.321853+00,2025-03-23 11:30:08.321853+00,
0df230aa-a11b-4eb4-b604-8f68a15cdc6f,9d446a74-9bcc-46bc-8621-2d54ec6086af,怠る,おこたる,"Хайхрамжгүй хандах, хаях",面倒くさくて、掃除を怠ってしまった。,Төвөгтэй санагдаад цэвэрлэгээ хаячихсан.,14,2025-03-23 10:26:08.420577+00,2025-03-23 10:26:08.420577+00,
0e04fd20-fcb0-407d-a317-98ba777d65c0,b7064eea-e73c-4045-aea3-b08ac5c63ab9,くよくよ＜する＞,くよくよ＜する＞,Санаа зовох,小さいことに、いつまでもくよくよするな。,Жижиг зүйлд хэзээ ч санаа зовдог.,6,2025-03-23 13:11:13.437276+00,2025-03-23 13:11:13.437276+00,
0e0dcb4e-1f63-49b9-94c4-359e3c974532,4e8e7273-45f5-4feb-81ea-964572739464,交える,まじえる,Хамтдаа,恩師を交えてクラス会を開いた。,Багшийг хамтдаа ангийн уулзалт нээсэн.,16,2025-03-23 13:37:05.21592+00,2025-03-23 13:37:05.21592+00,
0e281349-a156-4dfe-b895-225aa5fafafa,a7eaf750-b84e-447d-b368-9db06da6bcc5,寄せ集める,よせあつめる,"Цуглуулах, хураах",落ち葉を掃いて寄せ集めた。,Унасан навчийг шүүрдээд хураасан.,3,2025-03-23 10:40:52.628435+00,2025-03-23 10:40:52.628435+00,
0e3c9386-f8cb-4be3-83e3-a99b95591c27,7fc06800-3efd-443c-9fb3-a0df2e41ba48,たるむ,たるむ,Сулрах,最近、おなかの辺が少したるんできた。,Сүүлийн үед гэдэсний хавьцаа бага зэрэг суларсан.,14,2025-03-23 11:53:58.528033+00,2025-03-23 11:53:58.528033+00,
0e46f35c-e045-4635-9c1f-df7b1672ee29,e1ac6992-1af2-4e67-8712-97e592ad7b12,板,いた,Хавтан,木の板で本棚を作った。,Модон хавтангаар номын тавиур хийсэн.,20,2025-03-23 10:54:30.466748+00,2025-03-23 10:54:30.466748+00,
0e548974-ca19-4c0d-8512-9bd5f3556bb7,9cebe825-a9f1-4f01-aa1f-00d8bed57075,触れ合う,ふれあう,Холбоо барих,町を歩いて、現地の人と触れ合いたい。,Хотод алхаж орон нутгийн хүнтэй холбоо баримаар байна.,20,2025-03-23 12:10:34.87761+00,2025-03-23 12:10:34.87761+00,
0e5a6deb-2bb3-4575-ac79-c97684643bc3,c9e33762-64df-49f0-a95e-ba73bf8d089e,流通＜する＞,りゅうつう＜する＞,Эргэлдчих,この国では外貨は流通していない。,Эндэх улсад гадаад валют эргэлддэггүй.,22,2025-03-23 13:03:00.253334+00,2025-03-23 13:03:00.253334+00,
0e68bfeb-6201-4b69-8d3b-770054988762,ccea6a88-986b-4c11-acab-83de43b57fb1,貫く,つらぬく,Тэсвэрлэх,①医者になるという志を貫くために大学で学ぶ。②町を貫く新しい道路ができた。,①Эмч болох тэмүүллийг тэсвэрлэхийн тулд их сургуульд сурдаг. ②Хотыг хуваасан шинэ зам бий болсон.,9,2025-03-23 11:04:35.421863+00,2025-03-23 11:04:35.421863+00,
0f22cb36-37df-4ce6-b9c8-ac35fad2476e,a394b6cb-8b95-4c62-8a51-a4cbf0ac8106,心底,しんそこ,Чин сэтгэлээсээ,家族と一緒にいると、心底幸せだと思う。,Гэр бүлтэй хамт байхад чин сэтгэлээсээ аз жаргалтай гэж боддог.,19,2025-03-23 10:52:53.124798+00,2025-03-23 10:52:53.124798+00,
0f303b2c-0005-4034-8e22-4cc47430b818,0befb5b8-627d-40d9-97cf-6c784114b2b7,洞察力,どうさつりょく,Ойлгох чадвар,ある質問で洞察力をチェックされた。,Зарим асуултаар ойлгох чадварыг шалгасан.,23,2025-03-23 11:13:51.126635+00,2025-03-23 11:13:51.126635+00,
0f6084f9-ac34-4e41-81d8-cda9ff2ce6ee,c9e33762-64df-49f0-a95e-ba73bf8d089e,運用＜する＞,うんよう＜する＞,Ашиглачих,政府は国民の老後のための保障金を運用している。,Засгийн газар иргэдийн тэтгэвэрт зориулсан баталгааны мөнгийг ашиглаж байна.,18,2025-03-23 13:03:00.253334+00,2025-03-23 13:03:00.253334+00,
0fa65d5d-84bd-4c64-b527-a3d92fb5f449,ed3b96e2-5464-466d-ad47-b1c0a4582140,群れる,むれる,Цуглах,おびただしい数の鳥が群れている。,Олон тооны шувууд цуглаж байна.,21,2025-03-23 12:35:03.498765+00,2025-03-23 12:35:03.498765+00,
0fc91989-419b-4840-a8bd-f9884163f994,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,一同,いちどう,"Бүгд, нийтээрээ",社員一同、結婚おめでとうございます。,Ажилчид нийтээрээ хуримд баяр хүргэж байна.,41,2025-03-23 10:05:30.656538+00,2025-03-23 10:05:30.656538+00,
0fcd75cb-59a5-4a6b-b5bc-185f784b8840,aeee3dfc-51e4-4f32-976d-a9975373b4c8,連中,れんちゅう,Бүлэг хүмүүс,もうあんな連中と付き合うのはやめよう。,Тэр бүлэг хүмүүстэй харьцахаа больё.,7,2025-03-23 09:55:33.611892+00,2025-03-23 09:55:33.611892+00,
0fcf6202-0aba-4792-aa1e-59c65d1f8483,aeee3dfc-51e4-4f32-976d-a9975373b4c8,察する,さつする,"Мэдрэх, ойлгох",友人は私の気持ちを察して、何も聞かなかった。,Найз маань миний сэтгэлийг ойлгож юу ч асуусангүй.,5,2025-03-23 09:55:33.611892+00,2025-03-23 09:55:33.611892+00,
0ff884e6-10eb-43df-a302-a0c5dbb8b557,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,有罪,ゆうざい,Гэдэгтэй,犯人は裁判で有罪になった。,Гэмт хэрэгтэн шүүхээр гэдэгтэй болсон.,36,2025-03-23 12:53:46.814815+00,2025-03-23 12:53:46.814815+00,
101bdc52-c86c-4469-a443-63d37971adec,00806d75-8134-4e04-b4e6-100059f6dc21,朗報,ろうほう,Сайн мэдээ,不況の中、経済に関する朗報が伝わってきた。,Хямрал дунд эдийн засгийн сайн мэдээ ирсэн.,29,2025-03-23 12:57:13.686902+00,2025-03-23 12:57:13.686902+00,
10336881-1a05-46eb-ba8f-786543f07ef0,b7064eea-e73c-4045-aea3-b08ac5c63ab9,切ない,せつない,Гунигтай,失恋して切ない気持ちを、友達に打ち明けた。,Хайрлагдлагагүй болж гунигтай сэтгэлээ найздаа хуваалцсан.,2,2025-03-23 13:11:13.437276+00,2025-03-23 13:11:13.437276+00,
105d0509-f74d-40ff-9e89-5e6d7a5dd5cd,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,逃げ出す,にげだす,Оргчих,犯人と思われる男が警察から逃げ出した。,Гэмт хэрэгтэн гэж сэжиглэгдэгч хүн цагдаагаас оргосон.,10,2025-03-23 12:51:57.151027+00,2025-03-23 12:51:57.151027+00,
106d85f2-a953-4d99-bee6-e21df0b7c2d7,769d63cb-e4d5-47d2-9b96-f23c4935414c,対抗＜する＞,たいこう＜する＞,Эсэргүүцэх,去年の優勝チームに対抗する。,Өнгөрсөн жилийн аварга багтай эсэргүүцнэ.,6,2025-03-23 11:58:55.6352+00,2025-03-23 11:58:55.6352+00,
1079fdad-bb78-4a29-9293-b7c852cdb699,2f9ceaac-6679-47be-8db1-59c3f57949a8,荒らす,あらす,Сүйтгэх,イノシシに畑を荒らされた。,Зэрлэг гахай талбайг сүйтгэсэн.,24,2025-03-23 12:29:36.914144+00,2025-03-23 12:29:36.914144+00,
107db6e4-cf13-4ddd-8ce7-7ddb6cc5264f,cd2f2824-bc2c-4520-94f2-310e23e61ea9,まちまちな,まちまちな,"Янз бүр, өөр өөр",忙しいので、食事の時間はまちまだ。,Завгүй болохоор хоол идэх цаг янз бүр байна.,21,2025-03-23 10:24:37.241435+00,2025-03-23 10:24:37.241435+00,
10997c57-2674-4c60-bd9b-42614bbbb064,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,冷やかす,ひやかす,"Тоглох, хошигнох",彼と一緒のところを同僚に見られ、冷やかされた。,Найз залуутайгаа хамт байхад нь хамтран ажиллагсад нь тоглож хошигноцгоосон.,23,2025-03-23 10:05:40.668138+00,2025-03-23 10:05:40.668138+00,
10ab8c3f-ed41-48c3-8966-fee3c219c588,87ccc3d6-cdff-4e8b-8042-f75458c95583,和紙,わし,Японы цаас,家具や洋服など、和紙でいろいろな物が作られる。,"Тавилга, хувцас гэх мэт олон зүйлийг Японы цаасаар хийдэг.",8,2025-03-23 12:03:18.288161+00,2025-03-23 12:03:18.288161+00,
10ac947d-49d6-4921-a3de-65df6acb96e4,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,浅ましい,あさましい,Муухай,お年寄りのお金をだまし取るなんて浅ましい。,Хөгшчүүдийн мөнгийг хуурчихах гэдэг муухай юм.,8,2025-03-23 12:51:57.151027+00,2025-03-23 12:51:57.151027+00,
10b58f19-39b0-428b-8f6e-9c8adcb2527e,e76c3aa9-5fb1-42d1-8ec3-f2f6fdda54cb,使い分ける,つかいわける,Тохирох байдлаар хэрэглэх,弟は2つのスマホを使い分けている。,Дүү маань хоёр ухаантай утсыг тохирох байдлаар хэрэглэдэг.,8,2025-03-23 11:08:18.932918+00,2025-03-23 11:08:18.932918+00,
10d44649-467d-457b-ac52-9ad16c136c60,4e35c101-f7d0-401a-a363-b7a0683b2778,まめな,まめな,Хичээнгүй,彼はまめな人で、よく連絡をくれる。,Тэр хичээнгүй хүн бөгөөд ихэвчлэн холбоо баридаг.,10,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
10f01e74-962a-4a49-af2c-3c502162ff9c,6af3460a-ba4b-4d4a-a9ce-7813bfd9522f,脳,のう,Тархи,脳からの指令を受けて筋肉が動く。,Тархинаас ирсэн тушаалыг хүлээн авч булчин хөдөлнө.,13,2025-03-23 11:43:55.639928+00,2025-03-23 11:43:55.639928+00,
11352d63-9364-4919-864f-4a2aa481483d,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,取り調べ,とりしらべ,Мөрдлөг,警察の取り調べが始まった。,Цагдаагийн мөрдлөг эхэлсэн.,32,2025-03-23 12:51:57.151027+00,2025-03-23 12:51:57.151027+00,
114b4b02-fdc2-41fd-ab0b-26a6b108bd35,ba41efc5-f175-4a48-87c9-bad851247842,辛うじて,かろうじて,Яг л,基準点ぎりぎりで、辛うじて儲できた。,Стандартын онооны ирмэгт яг л тэнцсэн.,24,2025-03-23 11:00:47.691982+00,2025-03-23 11:00:47.691982+00,
11ab57f1-392b-4c57-b2c0-d2f431c4c809,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,脅す,おどす,Сүрдүүлчих,若い男が通行人を脅して金を奪った。,Залуу эрэгтэй явган хүнээ сүрдүүлж мөнгө хулгайлсан.,1,2025-03-23 12:53:46.814815+00,2025-03-23 12:53:46.814815+00,
11b564b4-a0dc-4b7d-82f8-99b4f4852f73,90f84c4e-98ee-41fd-9cce-f7577115dae3,控える,ひかえる,①Багасгах ②Урьд ③Биччих,①健康のために、お酒を控えている。②面接を控えて緊張している。③先生の話をノートに控える。,①Эрүүл мэндийн төлөө архи багасгадаг. ②Ярилцлага урьд тавгүй байна. ③Багшийн яриаг тэмдэглэлд бичдэг.,13,2025-03-23 13:59:57.189217+00,2025-03-23 13:59:57.189217+00,
11d846f0-5d8b-444c-8d1f-272d4ac2e82c,ba41efc5-f175-4a48-87c9-bad851247842,難易度,なんいど,Хүндрэлийн түвшин,この言葉の難易度は、日本語能力試験のＮ1レベルだ。,Эндэх үгийн хүндрэлийн түвшин Японы хэлний чадварын N1 байна.,5,2025-03-23 11:00:47.691982+00,2025-03-23 11:00:47.691982+00,
11dd554a-8778-4d29-8579-27bf3e02354f,e76c3aa9-5fb1-42d1-8ec3-f2f6fdda54cb,複数,ふくすう,Олон,メールは複数の人に連絡するときに便利だ。,Имэйл олон хүнтэй холбогдоход хялбар.,18,2025-03-23 11:08:18.932918+00,2025-03-23 11:08:18.932918+00,
